DEPT,GR2mEspaciam
4950.1044,-999.25
4950.2568,-999.25
4950.4092,-999.25
4950.5616,-999.25
4950.714,-999.25
4950.8664,-999.25
4951.0188,-999.25
4951.1712,-999.25
4951.3236,-999.25
4951.476,-999.25
4951.6284,-999.25
4951.7808,-999.25
4951.9332,-999.25
4952.0856,-999.25
4952.238,-999.25
4952.3904,-999.25
4952.5428,-999.25
4952.6952,-999.25
4952.8476,-999.25
4953,-999.25
4953.1524,-999.25
4953.3048,-999.25
4953.4572,-999.25
4953.6096,-999.25
4953.762,-999.25
4953.9144,-999.25
4954.0668,-999.25
4954.2192,-999.25
4954.3716,-999.25
4954.524,-999.25
4954.6764,-999.25
4954.8288,-999.25
4954.9812,-999.25
4955.1336,-999.25
4955.286,-999.25
4955.4384,-999.25
4955.5908,-999.25
4955.7432,-999.25
4955.8956,-999.25
4956.048,-999.25
4956.2004,-999.25
4956.3528,-999.25
4956.5052,-999.25
4956.6576,-999.25
4956.81,-999.25
4956.9624,-999.25
4957.1148,-999.25
4957.2672,-999.25
4957.4196,-999.25
4957.572,-999.25
4957.7244,-999.25
4957.8768,-999.25
4958.0292,-999.25
4958.1816,-999.25
4958.334,-999.25
4958.4864,-999.25
4958.6388,-999.25
4958.7912,-999.25
4958.9436,-999.25
4959.096,-999.25
4959.2484,-999.25
4959.4008,-999.25
4959.5532,-999.25
4959.7056,-999.25
4959.858,-999.25
4960.0104,-999.25
4960.1628,-999.25
4960.3152,-999.25
4960.4676,-999.25
4960.62,-999.25
4960.7724,-999.25
4960.9248,-999.25
4961.0772,-999.25
4961.2296,-999.25
4961.382,-999.25
4961.5344,-999.25
4961.6868,-999.25
4961.8392,-999.25
4961.9916,-999.25
4962.144,-999.25
4962.2964,-999.25
4962.4488,-999.25
4962.6012,-999.25
4962.7536,-999.25
4962.906,-999.25
4963.0584,-999.25
4963.2108,-999.25
4963.3632,-999.25
4963.5156,-999.25
4963.668,-999.25
4963.8204,-999.25
4963.9728,-999.25
4964.1252,-999.25
4964.2776,-999.25
4964.43,-999.25
4964.5824,-999.25
4964.7348,-999.25
4964.8872,-999.25
4965.0396,-999.25
4965.192,-999.25
4965.3444,-999.25
4965.4968,-999.25
4965.6492,-999.25
4965.8016,-999.25
4965.954,-999.25
4966.1064,-999.25
4966.2588,-999.25
4966.4112,-999.25
4966.5636,-999.25
4966.716,-999.25
4966.8684,-999.25
4967.0208,-999.25
4967.1732,-999.25
4967.3256,-999.25
4967.478,-999.25
4967.6304,-999.25
4967.7828,-999.25
4967.9352,-999.25
4968.0876,-999.25
4968.24,-999.25
4968.3924,-999.25
4968.5448,-999.25
4968.6972,-999.25
4968.8496,-999.25
4969.002,-999.25
4969.1544,-999.25
4969.3068,-999.25
4969.4592,-999.25
4969.6116,-999.25
4969.764,-999.25
4969.9164,-999.25
4970.0688,-999.25
4970.2212,-999.25
4970.3736,-999.25
4970.526,-999.25
4970.6784,-999.25
4970.8308,-999.25
4970.9832,-999.25
4971.1356,-999.25
4971.288,-999.25
4971.4404,-999.25
4971.5928,-999.25
4971.7452,-999.25
4971.8976,-999.25
4972.05,-999.25
4972.2024,-999.25
4972.3548,-999.25
4972.5072,-999.25
4972.6596,-999.25
4972.812,-999.25
4972.9644,-999.25
4973.1168,-999.25
4973.2692,-999.25
4973.4216,-999.25
4973.574,-999.25
4973.7264,-999.25
4973.8788,-999.25
4974.0312,-999.25
4974.1836,-999.25
4974.336,-999.25
4974.4884,-999.25
4974.6408,-999.25
4974.7932,-999.25
4974.9456,-999.25
4975.098,-999.25
4975.2504,-999.25
4975.4028,-999.25
4975.5552,-999.25
4975.7076,-999.25
4975.86,-999.25
4976.0124,-999.25
4976.1648,-999.25
4976.3172,-999.25
4976.4696,-999.25
4976.622,-999.25
4976.7744,-999.25
4976.9268,-999.25
4977.0792,-999.25
4977.2316,-999.25
4977.384,-999.25
4977.5364,-999.25
4977.6888,-999.25
4977.8412,-999.25
4977.9936,-999.25
4978.146,-999.25
4978.2984,-999.25
4978.4508,-999.25
4978.6032,-999.25
4978.7556,-999.25
4978.908,-999.25
4979.0604,-999.25
4979.2128,-999.25
4979.3652,-999.25
4979.5176,-999.25
4979.67,-999.25
4979.8224,-999.25
4979.9748,-999.25
4980.1272,-999.25
4980.2796,-999.25
4980.432,-999.25
4980.5844,-999.25
4980.7368,-999.25
4980.8892,-999.25
4981.0416,-999.25
4981.194,-999.25
4981.3464,-999.25
4981.4988,-999.25
4981.6512,-999.25
4981.8036,-999.25
4981.956,-999.25
4982.1084,-999.25
4982.2608,-999.25
4982.4132,-999.25
4982.5656,-999.25
4982.718,-999.25
4982.8704,-999.25
4983.0228,-999.25
4983.1752,-999.25
4983.3276,-999.25
4983.48,-999.25
4983.6324,-999.25
4983.7848,-999.25
4983.9372,-999.25
4984.0896,-999.25
4984.242,-999.25
4984.3944,-999.25
4984.5468,-999.25
4984.6992,-999.25
4984.8516,-999.25
4985.004,-999.25
4985.1564,-999.25
4985.3088,-999.25
4985.4612,-999.25
4985.6136,-999.25
4985.766,-999.25
4985.9184,-999.25
4986.0708,-999.25
4986.2232,-999.25
4986.3756,-999.25
4986.528,-999.25
4986.6804,-999.25
4986.8328,-999.25
4986.9852,-999.25
4987.1376,-999.25
4987.29,-999.25
4987.4424,-999.25
4987.5948,-999.25
4987.7472,-999.25
4987.8996,-999.25
4988.052,-999.25
4988.2044,-999.25
4988.3568,-999.25
4988.5092,-999.25
4988.6616,-999.25
4988.814,-999.25
4988.9664,-999.25
4989.1188,-999.25
4989.2712,-999.25
4989.4236,-999.25
4989.576,-999.25
4989.7284,-999.25
4989.8808,-999.25
4990.0332,-999.25
4990.1856,-999.25
4990.338,-999.25
4990.4904,-999.25
4990.6428,-999.25
4990.7952,-999.25
4990.9476,-999.25
4991.1,-999.25
4991.2524,-999.25
4991.4048,-999.25
4991.5572,-999.25
4991.7096,-999.25
4991.862,-999.25
4992.0144,-999.25
4992.1668,-999.25
4992.3192,-999.25
4992.4716,-999.25
4992.624,-999.25
4992.7764,-999.25
4992.9288,-999.25
4993.0812,-999.25
4993.2336,-999.25
4993.386,-999.25
4993.5384,-999.25
4993.6908,-999.25
4993.8432,-999.25
4993.9956,-999.25
4994.148,-999.25
4994.3004,-999.25
4994.4528,-999.25
4994.6052,-999.25
4994.7576,-999.25
4994.91,-999.25
4995.0624,-999.25
4995.2148,-999.25
4995.3672,-999.25
4995.5196,-999.25
4995.672,-999.25
4995.8244,-999.25
4995.9768,-999.25
4996.1292,-999.25
4996.2816,-999.25
4996.434,-999.25
4996.5864,-999.25
4996.7388,-999.25
4996.8912,-999.25
4997.0436,-999.25
4997.196,-999.25
4997.3484,-999.25
4997.5008,-999.25
4997.6532,-999.25
4997.8056,-999.25
4997.958,-999.25
4998.1104,-999.25
4998.2628,-999.25
4998.4152,-999.25
4998.5676,-999.25
4998.72,-999.25
4998.8724,-999.25
4999.0248,-999.25
4999.1772,-999.25
4999.3296,-999.25
4999.482,-999.25
4999.6344,-999.25
4999.7868,-999.25
4999.9392,-999.25
5000.0916,-999.25
5000.244,-999.25
5000.3964,-999.25
5000.5488,-999.25
5000.7012,-999.25
5000.8536,-999.25
5001.006,-999.25
5001.1584,-999.25
5001.3108,-999.25
5001.4632,-999.25
5001.6156,-999.25
5001.768,-999.25
5001.9204,-999.25
5002.0728,-999.25
5002.2252,-999.25
5002.3776,-999.25
5002.53,-999.25
5002.6824,-999.25
5002.8348,-999.25
5002.9872,-999.25
5003.1396,-999.25
5003.292,-999.25
5003.4444,-999.25
5003.5968,-999.25
5003.7492,-999.25
5003.9016,-999.25
5004.054,-999.25
5004.2064,-999.25
5004.3588,-999.25
5004.5112,-999.25
5004.6636,-999.25
5004.816,-999.25
5004.9684,-999.25
5005.1208,-999.25
5005.2732,-999.25
5005.4256,-999.25
5005.578,-999.25
5005.7304,-999.25
5005.8828,-999.25
5006.0352,-999.25
5006.1876,-999.25
5006.34,-999.25
5006.4924,-999.25
5006.6448,-999.25
5006.7972,-999.25
5006.9496,-999.25
5007.102,-999.25
5007.2544,-999.25
5007.4068,-999.25
5007.5592,-999.25
5007.7116,-999.25
5007.864,-999.25
5008.0164,-999.25
5008.1688,-999.25
5008.3212,-999.25
5008.4736,-999.25
5008.626,-999.25
5008.7784,-999.25
5008.9308,-999.25
5009.0832,-999.25
5009.2356,-999.25
5009.388,-999.25
5009.5404,-999.25
5009.6928,-999.25
5009.8452,-999.25
5009.9976,-999.25
5010.15,-999.25
5010.3024,-999.25
5010.4548,-999.25
5010.6072,-999.25
5010.7596,-999.25
5010.912,-999.25
5011.0644,-999.25
5011.2168,-999.25
5011.3692,-999.25
5011.5216,-999.25
5011.674,-999.25
5011.8264,-999.25
5011.9788,-999.25
5012.1312,-999.25
5012.2836,-999.25
5012.436,-999.25
5012.5884,-999.25
5012.7408,-999.25
5012.8932,-999.25
5013.0456,-999.25
5013.198,-999.25
5013.3504,-999.25
5013.5028,-999.25
5013.6552,-999.25
5013.8076,-999.25
5013.96,-999.25
5014.1124,-999.25
5014.2648,-999.25
5014.4172,-999.25
5014.5696,-999.25
5014.722,-999.25
5014.8744,-999.25
5015.0268,-999.25
5015.1792,-999.25
5015.3316,-999.25
5015.484,-999.25
5015.6364,-999.25
5015.7888,-999.25
5015.9412,-999.25
5016.0936,-999.25
5016.246,-999.25
5016.3984,-999.25
5016.5508,-999.25
5016.7032,-999.25
5016.8556,-999.25
5017.008,-999.25
5017.1604,-999.25
5017.3128,-999.25
5017.4652,-999.25
5017.6176,-999.25
5017.77,-999.25
5017.9224,-999.25
5018.0748,-999.25
5018.2272,-999.25
5018.3796,-999.25
5018.532,-999.25
5018.6844,-999.25
5018.8368,-999.25
5018.9892,-999.25
5019.1416,-999.25
5019.294,-999.25
5019.4464,-999.25
5019.5988,-999.25
5019.7512,-999.25
5019.9036,-999.25
5020.056,-999.25
5020.2084,-999.25
5020.3608,-999.25
5020.5132,-999.25
5020.6656,-999.25
5020.818,-999.25
5020.9704,-999.25
5021.1228,-999.25
5021.2752,-999.25
5021.4276,-999.25
5021.58,-999.25
5021.7324,-999.25
5021.8848,-999.25
5022.0372,-999.25
5022.1896,-999.25
5022.342,-999.25
5022.4944,-999.25
5022.6468,-999.25
5022.7992,-999.25
5022.9516,-999.25
5023.104,-999.25
5023.2564,-999.25
5023.4088,-999.25
5023.5612,-999.25
5023.7136,-999.25
5023.866,-999.25
5024.0184,-999.25
5024.1708,-999.25
5024.3232,-999.25
5024.4756,-999.25
5024.628,-999.25
5024.7804,-999.25
5024.9328,-999.25
5025.0852,-999.25
5025.2376,-999.25
5025.39,-999.25
5025.5424,-999.25
5025.6948,-999.25
5025.8472,-999.25
5025.9996,-999.25
5026.152,-999.25
5026.3044,-999.25
5026.4568,-999.25
5026.6092,-999.25
5026.7616,-999.25
5026.914,-999.25
5027.0664,-999.25
5027.2188,-999.25
5027.3712,-999.25
5027.5236,-999.25
5027.676,-999.25
5027.8284,-999.25
5027.9808,-999.25
5028.1332,-999.25
5028.2856,-999.25
5028.438,-999.25
5028.5904,-999.25
5028.7428,-999.25
5028.8952,-999.25
5029.0476,-999.25
5029.2,-999.25
5029.3524,-999.25
5029.5048,-999.25
5029.6572,-999.25
5029.8096,-999.25
5029.962,-999.25
5030.1144,-999.25
5030.2668,-999.25
5030.4192,-999.25
5030.5716,-999.25
5030.724,-999.25
5030.8764,-999.25
5031.0288,-999.25
5031.1812,-999.25
5031.3336,-999.25
5031.486,-999.25
5031.6384,-999.25
5031.7908,-999.25
5031.9432,-999.25
5032.0956,-999.25
5032.248,-999.25
5032.4004,-999.25
5032.5528,-999.25
5032.7052,-999.25
5032.8576,-999.25
5033.01,-999.25
5033.1624,-999.25
5033.3148,-999.25
5033.4672,-999.25
5033.6196,-999.25
5033.772,-999.25
5033.9244,-999.25
5034.0768,-999.25
5034.2292,-999.25
5034.3816,-999.25
5034.534,-999.25
5034.6864,-999.25
5034.8388,-999.25
5034.9912,-999.25
5035.1436,-999.25
5035.296,-999.25
5035.4484,-999.25
5035.6008,-999.25
5035.7532,-999.25
5035.9056,-999.25
5036.058,-999.25
5036.2104,-999.25
5036.3628,-999.25
5036.5152,-999.25
5036.6676,-999.25
5036.82,-999.25
5036.9724,-999.25
5037.1248,-999.25
5037.2772,-999.25
5037.4296,-999.25
5037.582,-999.25
5037.7344,-999.25
5037.8868,-999.25
5038.0392,-999.25
5038.1916,-999.25
5038.344,-999.25
5038.4964,-999.25
5038.6488,-999.25
5038.8012,-999.25
5038.9536,-999.25
5039.106,-999.25
5039.2584,-999.25
5039.4108,-999.25
5039.5632,-999.25
5039.7156,-999.25
5039.868,-999.25
5040.0204,-999.25
5040.1728,-999.25
5040.3252,-999.25
5040.4776,-999.25
5040.63,-999.25
5040.7824,-999.25
5040.9348,-999.25
5041.0872,-999.25
5041.2396,-999.25
5041.392,-999.25
5041.5444,-999.25
5041.6968,-999.25
5041.8492,-999.25
5042.0016,-999.25
5042.154,-999.25
5042.3064,-999.25
5042.4588,-999.25
5042.6112,-999.25
5042.7636,-999.25
5042.916,-999.25
5043.0684,-999.25
5043.2208,-999.25
5043.3732,-999.25
5043.5256,-999.25
5043.678,-999.25
5043.8304,-999.25
5043.9828,-999.25
5044.1352,-999.25
5044.2876,-999.25
5044.44,-999.25
5044.5924,-999.25
5044.7448,-999.25
5044.8972,-999.25
5045.0496,-999.25
5045.202,-999.25
5045.3544,-999.25
5045.5068,-999.25
5045.6592,-999.25
5045.8116,-999.25
5045.964,-999.25
5046.1164,-999.25
5046.2688,-999.25
5046.4212,-999.25
5046.5736,-999.25
5046.726,-999.25
5046.8784,-999.25
5047.0308,-999.25
5047.1832,-999.25
5047.3356,-999.25
5047.488,-999.25
5047.6404,-999.25
5047.7928,-999.25
5047.9452,-999.25
5048.0976,-999.25
5048.25,-999.25
5048.4024,-999.25
5048.5548,-999.25
5048.7072,-999.25
5048.8596,-999.25
5049.012,-999.25
5049.1644,-999.25
5049.3168,-999.25
5049.4692,-999.25
5049.6216,-999.25
5049.774,-999.25
5049.9264,-999.25
5050.0788,-999.25
5050.2312,-999.25
5050.3836,-999.25
5050.536,-999.25
5050.6884,-999.25
5050.8408,-999.25
5050.9932,-999.25
5051.1456,-999.25
5051.298,-999.25
5051.4504,-999.25
5051.6028,-999.25
5051.7552,-999.25
5051.9076,-999.25
5052.06,-999.25
5052.2124,-999.25
5052.3648,-999.25
5052.5172,-999.25
5052.6696,-999.25
5052.822,-999.25
5052.9744,-999.25
5053.1268,-999.25
5053.2792,-999.25
5053.4316,-999.25
5053.584,-999.25
5053.7364,-999.25
5053.8888,-999.25
5054.0412,-999.25
5054.1936,-999.25
5054.346,-999.25
5054.4984,-999.25
5054.6508,-999.25
5054.8032,-999.25
5054.9556,-999.25
5055.108,-999.25
5055.2604,-999.25
5055.4128,-999.25
5055.5652,-999.25
5055.7176,-999.25
5055.87,-999.25
5056.0224,-999.25
5056.1748,-999.25
5056.3272,-999.25
5056.4796,-999.25
5056.632,-999.25
5056.7844,-999.25
5056.9368,-999.25
5057.0892,-999.25
5057.2416,-999.25
5057.394,-999.25
5057.5464,-999.25
5057.6988,-999.25
5057.8512,-999.25
5058.0036,-999.25
5058.156,-999.25
5058.3084,-999.25
5058.4608,-999.25
5058.6132,-999.25
5058.7656,-999.25
5058.918,-999.25
5059.0704,-999.25
5059.2228,-999.25
5059.3752,-999.25
5059.5276,-999.25
5059.68,-999.25
5059.8324,-999.25
5059.9848,-999.25
5060.1372,-999.25
5060.2896,-999.25
5060.442,-999.25
5060.5944,-999.25
5060.7468,-999.25
5060.8992,-999.25
5061.0516,-999.25
5061.204,-999.25
5061.3564,-999.25
5061.5088,-999.25
5061.6612,-999.25
5061.8136,-999.25
5061.966,-999.25
5062.1184,-999.25
5062.2708,-999.25
5062.4232,-999.25
5062.5756,-999.25
5062.728,-999.25
5062.8804,-999.25
5063.0328,-999.25
5063.1852,-999.25
5063.3376,-999.25
5063.49,-999.25
5063.6424,-999.25
5063.7948,-999.25
5063.9472,-999.25
5064.0996,-999.25
5064.252,-999.25
5064.4044,-999.25
5064.5568,-999.25
5064.7092,-999.25
5064.8616,-999.25
5065.014,-999.25
5065.1664,-999.25
5065.3188,-999.25
5065.4712,-999.25
5065.6236,-999.25
5065.776,-999.25
5065.9284,-999.25
5066.0808,-999.25
5066.2332,-999.25
5066.3856,-999.25
5066.538,-999.25
5066.6904,-999.25
5066.8428,-999.25
5066.9952,-999.25
5067.1476,-999.25
5067.3,-999.25
5067.4524,-999.25
5067.6048,-999.25
5067.7572,-999.25
5067.9096,-999.25
5068.062,-999.25
5068.2144,-999.25
5068.3668,-999.25
5068.5192,-999.25
5068.6716,-999.25
5068.824,-999.25
5068.9764,-999.25
5069.1288,-999.25
5069.2812,-999.25
5069.4336,-999.25
5069.586,-999.25
5069.7384,-999.25
5069.8908,-999.25
5070.0432,-999.25
5070.1956,-999.25
5070.348,-999.25
5070.5004,-999.25
5070.6528,-999.25
5070.8052,-999.25
5070.9576,-999.25
5071.11,-999.25
5071.2624,-999.25
5071.4148,-999.25
5071.5672,-999.25
5071.7196,-999.25
5071.872,-999.25
5072.0244,-999.25
5072.1768,-999.25
5072.3292,-999.25
5072.4816,-999.25
5072.634,-999.25
5072.7864,-999.25
5072.9388,-999.25
5073.0912,-999.25
5073.2436,-999.25
5073.396,-999.25
5073.5484,-999.25
5073.7008,-999.25
5073.8532,-999.25
5074.0056,-999.25
5074.158,-999.25
5074.3104,-999.25
5074.4628,-999.25
5074.6152,-999.25
5074.7676,-999.25
5074.92,-999.25
5075.0724,-999.25
5075.2248,-999.25
5075.3772,-999.25
5075.5296,-999.25
5075.682,-999.25
5075.8344,-999.25
5075.9868,-999.25
5076.1392,-999.25
5076.2916,-999.25
5076.444,-999.25
5076.5964,-999.25
5076.7488,-999.25
5076.9012,-999.25
5077.0536,-999.25
5077.206,-999.25
5077.3584,-999.25
5077.5108,-999.25
5077.6632,-999.25
5077.8156,-999.25
5077.968,-999.25
5078.1204,-999.25
5078.2728,-999.25
5078.4252,-999.25
5078.5776,-999.25
5078.73,-999.25
5078.8824,-999.25
5079.0348,-999.25
5079.1872,-999.25
5079.3396,-999.25
5079.492,-999.25
5079.6444,-999.25
5079.7968,-999.25
5079.9492,-999.25
5080.1016,-999.25
5080.254,-999.25
5080.4064,-999.25
5080.5588,-999.25
5080.7112,-999.25
5080.8636,-999.25
5081.016,-999.25
5081.1684,-999.25
5081.3208,-999.25
5081.4732,-999.25
5081.6256,-999.25
5081.778,-999.25
5081.9304,-999.25
5082.0828,-999.25
5082.2352,-999.25
5082.3876,-999.25
5082.54,-999.25
5082.6924,-999.25
5082.8448,-999.25
5082.9972,-999.25
5083.1496,-999.25
5083.302,-999.25
5083.4544,-999.25
5083.6068,-999.25
5083.7592,-999.25
5083.9116,-999.25
5084.064,-999.25
5084.2164,-999.25
5084.3688,-999.25
5084.5212,-999.25
5084.6736,-999.25
5084.826,-999.25
5084.9784,-999.25
5085.1308,-999.25
5085.2832,-999.25
5085.4356,-999.25
5085.588,-999.25
5085.7404,-999.25
5085.8928,-999.25
5086.0452,-999.25
5086.1976,-999.25
5086.35,-999.25
5086.5024,-999.25
5086.6548,-999.25
5086.8072,-999.25
5086.9596,-999.25
5087.112,-999.25
5087.2644,-999.25
5087.4168,-999.25
5087.5692,-999.25
5087.7216,-999.25
5087.874,-999.25
5088.0264,-999.25
5088.1788,-999.25
5088.3312,-999.25
5088.4836,-999.25
5088.636,-999.25
5088.7884,-999.25
5088.9408,-999.25
5089.0932,-999.25
5089.2456,-999.25
5089.398,-999.25
5089.5504,-999.25
5089.7028,-999.25
5089.8552,-999.25
5090.0076,-999.25
5090.16,-999.25
5090.3124,-999.25
5090.4648,-999.25
5090.6172,-999.25
5090.7696,-999.25
5090.922,-999.25
5091.0744,-999.25
5091.2268,-999.25
5091.3792,-999.25
5091.5316,-999.25
5091.684,-999.25
5091.8364,-999.25
5091.9888,-999.25
5092.1412,-999.25
5092.2936,-999.25
5092.446,-999.25
5092.5984,-999.25
5092.7508,-999.25
5092.9032,-999.25
5093.0556,-999.25
5093.208,-999.25
5093.3604,-999.25
5093.5128,-999.25
5093.6652,-999.25
5093.8176,-999.25
5093.97,-999.25
5094.1224,-999.25
5094.2748,-999.25
5094.4272,-999.25
5094.5796,-999.25
5094.732,-999.25
5094.8844,-999.25
5095.0368,-999.25
5095.1892,-999.25
5095.3416,-999.25
5095.494,-999.25
5095.6464,-999.25
5095.7988,-999.25
5095.9512,-999.25
5096.1036,-999.25
5096.256,-999.25
5096.4084,-999.25
5096.5608,-999.25
5096.7132,-999.25
5096.8656,-999.25
5097.018,-999.25
5097.1704,-999.25
5097.3228,-999.25
5097.4752,-999.25
5097.6276,-999.25
5097.78,-999.25
5097.9324,-999.25
5098.0848,-999.25
5098.2372,-999.25
5098.3896,-999.25
5098.542,-999.25
5098.6944,-999.25
5098.8468,-999.25
5098.9992,-999.25
5099.1516,-999.25
5099.304,-999.25
5099.4564,-999.25
5099.6088,-999.25
5099.7612,-999.25
5099.9136,-999.25
5100.066,-999.25
5100.2184,-999.25
5100.3708,-999.25
5100.5232,-999.25
5100.6756,-999.25
5100.828,-999.25
5100.9804,-999.25
5101.1328,-999.25
5101.2852,-999.25
5101.4376,-999.25
5101.59,-999.25
5101.7424,-999.25
5101.8948,-999.25
5102.0472,-999.25
5102.1996,-999.25
5102.352,-999.25
5102.5044,-999.25
5102.6568,-999.25
5102.8092,-999.25
5102.9616,-999.25
5103.114,-999.25
5103.2664,-999.25
5103.4188,-999.25
5103.5712,-999.25
5103.7236,-999.25
5103.876,-999.25
5104.0284,-999.25
5104.1808,-999.25
5104.3332,-999.25
5104.4856,-999.25
5104.638,-999.25
5104.7904,-999.25
5104.9428,-999.25
5105.0952,-999.25
5105.2476,-999.25
5105.4,-999.25
5105.5524,-999.25
5105.7048,-999.25
5105.8572,-999.25
5106.0096,-999.25
5106.162,-999.25
5106.3144,-999.25
5106.4668,-999.25
5106.6192,-999.25
5106.7716,-999.25
5106.924,-999.25
5107.0764,-999.25
5107.2288,-999.25
5107.3812,-999.25
5107.5336,-999.25
5107.686,-999.25
5107.8384,-999.25
5107.9908,-999.25
5108.1432,-999.25
5108.2956,-999.25
5108.448,-999.25
5108.6004,-999.25
5108.7528,-999.25
5108.9052,-999.25
5109.0576,-999.25
5109.21,-999.25
5109.3624,-999.25
5109.5148,-999.25
5109.6672,-999.25
5109.8196,-999.25
5109.972,-999.25
5110.1244,-999.25
5110.2768,-999.25
5110.4292,-999.25
5110.5816,-999.25
5110.734,-999.25
5110.8864,-999.25
5111.0388,-999.25
5111.1912,-999.25
5111.3436,-999.25
5111.496,-999.25
5111.6484,-999.25
5111.8008,-999.25
5111.9532,-999.25
5112.1056,-999.25
5112.258,-999.25
5112.4104,-999.25
5112.5628,-999.25
5112.7152,-999.25
5112.8676,-999.25
5113.02,-999.25
5113.1724,-999.25
5113.3248,-999.25
5113.4772,-999.25
5113.6296,-999.25
5113.782,-999.25
5113.9344,-999.25
5114.0868,-999.25
5114.2392,-999.25
5114.3916,-999.25
5114.544,-999.25
5114.6964,-999.25
5114.8488,-999.25
5115.0012,-999.25
5115.1536,-999.25
5115.306,-999.25
5115.4584,-999.25
5115.6108,-999.25
5115.7632,-999.25
5115.9156,-999.25
5116.068,-999.25
5116.2204,-999.25
5116.3728,-999.25
5116.5252,-999.25
5116.6776,-999.25
5116.83,-999.25
5116.9824,-999.25
5117.1348,-999.25
5117.2872,-999.25
5117.4396,-999.25
5117.592,-999.25
5117.7444,-999.25
5117.8968,-999.25
5118.0492,-999.25
5118.2016,-999.25
5118.354,-999.25
5118.5064,-999.25
5118.6588,-999.25
5118.8112,-999.25
5118.9636,-999.25
5119.116,-999.25
5119.2684,-999.25
5119.4208,-999.25
5119.5732,-999.25
5119.7256,-999.25
5119.878,-999.25
5120.0304,-999.25
5120.1828,-999.25
5120.3352,-999.25
5120.4876,-999.25
5120.64,-999.25
5120.7924,-999.25
5120.9448,-999.25
5121.0972,-999.25
5121.2496,-999.25
5121.402,-999.25
5121.5544,-999.25
5121.7068,-999.25
5121.8592,-999.25
5122.0116,-999.25
5122.164,-999.25
5122.3164,-999.25
5122.4688,-999.25
5122.6212,-999.25
5122.7736,-999.25
5122.926,-999.25
5123.0784,-999.25
5123.2308,-999.25
5123.3832,-999.25
5123.5356,-999.25
5123.688,-999.25
5123.8404,-999.25
5123.9928,-999.25
5124.1452,-999.25
5124.2976,-999.25
5124.45,-999.25
5124.6024,-999.25
5124.7548,-999.25
5124.9072,-999.25
5125.0596,-999.25
5125.212,-999.25
5125.3644,-999.25
5125.5168,-999.25
5125.6692,-999.25
5125.8216,-999.25
5125.974,-999.25
5126.1264,-999.25
5126.2788,-999.25
5126.4312,-999.25
5126.5836,-999.25
5126.736,-999.25
5126.8884,-999.25
5127.0408,-999.25
5127.1932,-999.25
5127.3456,-999.25
5127.498,-999.25
5127.6504,-999.25
5127.8028,-999.25
5127.9552,-999.25
5128.1076,-999.25
5128.26,-999.25
5128.4124,-999.25
5128.5648,-999.25
5128.7172,-999.25
5128.8696,-999.25
5129.022,-999.25
5129.1744,-999.25
5129.3268,-999.25
5129.4792,-999.25
5129.6316,-999.25
5129.784,-999.25
5129.9364,-999.25
5130.0888,-999.25
5130.2412,-999.25
5130.3936,-999.25
5130.546,-999.25
5130.6984,-999.25
5130.8508,-999.25
5131.0032,-999.25
5131.1556,-999.25
5131.308,-999.25
5131.4604,-999.25
5131.6128,-999.25
5131.7652,-999.25
5131.9176,-999.25
5132.07,-999.25
5132.2224,-999.25
5132.3748,-999.25
5132.5272,-999.25
5132.6796,-999.25
5132.832,-999.25
5132.9844,-999.25
5133.1368,-999.25
5133.2892,-999.25
5133.4416,-999.25
5133.594,-999.25
5133.7464,-999.25
5133.8988,-999.25
5134.0512,-999.25
5134.2036,-999.25
5134.356,-999.25
5134.5084,-999.25
5134.6608,-999.25
5134.8132,-999.25
5134.9656,-999.25
5135.118,-999.25
5135.2704,-999.25
5135.4228,-999.25
5135.5752,-999.25
5135.7276,-999.25
5135.88,-999.25
5136.0324,-999.25
5136.1848,-999.25
5136.3372,-999.25
5136.4896,-999.25
5136.642,-999.25
5136.7944,-999.25
5136.9468,-999.25
5137.0992,-999.25
5137.2516,-999.25
5137.404,-999.25
5137.5564,-999.25
5137.7088,-999.25
5137.8612,-999.25
5138.0136,-999.25
5138.166,-999.25
5138.3184,-999.25
5138.4708,-999.25
5138.6232,-999.25
5138.7756,-999.25
5138.928,-999.25
5139.0804,-999.25
5139.2328,-999.25
5139.3852,-999.25
5139.5376,-999.25
5139.69,-999.25
5139.8424,-999.25
5139.9948,-999.25
5140.1472,-999.25
5140.2996,-999.25
5140.452,-999.25
5140.6044,-999.25
5140.7568,-999.25
5140.9092,-999.25
5141.0616,-999.25
5141.214,-999.25
5141.3664,-999.25
5141.5188,-999.25
5141.6712,-999.25
5141.8236,-999.25
5141.976,-999.25
5142.1284,-999.25
5142.2808,-999.25
5142.4332,-999.25
5142.5856,-999.25
5142.738,-999.25
5142.8904,-999.25
5143.0428,-999.25
5143.1952,-999.25
5143.3476,-999.25
5143.5,-999.25
5143.6524,-999.25
5143.8048,-999.25
5143.9572,-999.25
5144.1096,-999.25
5144.262,-999.25
5144.4144,-999.25
5144.5668,-999.25
5144.7192,-999.25
5144.8716,-999.25
5145.024,-999.25
5145.1764,-999.25
5145.3288,-999.25
5145.4812,-999.25
5145.6336,-999.25
5145.786,-999.25
5145.9384,-999.25
5146.0908,-999.25
5146.2432,-999.25
5146.3956,-999.25
5146.548,-999.25
5146.7004,-999.25
5146.8528,-999.25
5147.0052,-999.25
5147.1576,-999.25
5147.31,-999.25
