DEPT,GR,RES_DEP
1624.1268,78.348022461,0.3885673881
1624.2792,78.376029968,0.3903844059
1624.4316,78.320518494,0.3910437226
1624.584,78.176277161,0.3901404142
1624.7364,77.937995911,0.389839232
1624.8888,77.607246399,0.3918041885
1625.0412,77.196464539,0.3951557577
1625.1936,76.728439331,0.3981209993
1625.346,76.233100891,0.3998945653
1625.4984,75.744438171,0.4017567039
1625.6508,75.296379089,0.405415386
1625.8032,74.914756775,0.4115540385
1625.9556,74.61529541,0.4165140688
1626.108,74.410667419,0.4184100032
1626.2604,74.313529968,0.418163985
1626.4128,74.331809998,0.4170912802
1626.5652,74.464035034,0.4153373241
1626.7176,74.701026917,0.4126532674
1626.87,75.030166626,0.4102430046
1627.0224,75.436134338,0.4079194367
1627.1748,75.900100708,0.4061906934
1627.3272,76.402526855,0.4059633911
1627.4796,76.927085876,0.4068641067
1627.632,77.460014343,0.408118844
1627.7844,77.986618042,0.4096560776
1627.9368,78.492248535,0.4102149606
1628.0892,78.965621948,0.4103483558
1628.2416,79.3959198,0.4128499627
1628.394,79.770195007,0.4176086783
1628.5464,80.074195862,0.4194388092
1628.6988,80.294471741,0.418926388
1628.8512,80.422721863,0.4172840118
1629.0036,80.455451965,0.414085716
1629.156,80.391845703,0.4093983173
1629.3084,80.236961365,0.4062276781
1629.4608,80.00062561,0.4034084678
1629.6132,79.694381714,0.3992538452
1629.7656,79.332809448,0.3958569467
1629.918,78.931518555,0.3958182335
1630.0704,78.506530762,0.3991595805
1630.2228,78.077430725,0.4042269588
1630.3752,77.666526794,0.4091394544
1630.5276,77.296432495,0.4115717411
1630.68,76.985244751,0.4111767411
1630.8324,76.743766785,0.4100302756
1630.9848,76.58039856,0.4077606201
1631.1372,76.501113892,0.4024744034
1631.2896,76.505401611,0.3949480057
1631.442,76.58971405,0.3884090185
1631.5944,76.750793457,0.3860441744
1631.7468,76.980979919,0.3870150149
1631.8992,77.261322021,0.3892895281
1632.0516,77.56452179,0.3898884058
1632.204,77.867210388,0.3887518048
1632.3564,78.152206421,0.3879740238
1632.5088,78.400909424,0.3898851573
1632.6612,78.59539032,0.3936510682
1632.8136,78.723762512,0.3961419463
1632.966,78.779312134,0.3958217502
1633.1184,78.758255005,0.3957245946
1633.2708,78.663116455,0.3980647624
1633.4232,78.510566711,0.4020769298
1633.5756,78.327217102,0.4054870009
1633.728,78.134902954,0.407561183
1633.8804,77.947853088,0.4089505374
1634.0328,77.777755737,0.4082631171
1634.1852,77.632637024,0.4052903354
1634.3376,77.519226074,0.4031106234
1634.49,77.445655823,0.4031129777
1634.6424,77.417388916,0.4026966989
1634.7948,77.432998657,0.4020986259
1634.9472,77.479927063,0.4014801681
1635.0996,77.536560059,0.4001740515
1635.252,77.582427979,0.4024600983
1635.4044,77.603370667,0.4082010388
1635.5568,77.594604492,0.4100815952
1635.7092,77.562606812,0.4078160822
1635.8616,77.515327454,0.4097326994
1636.014,77.454673767,0.4183004498
1636.1664,77.382553101,0.4273047745
1636.3188,77.304405212,0.4303085804
1636.4712,77.228935242,0.4270516932
1636.6236,77.170959473,0.4216966331
1636.776,77.149536133,0.4181933403
1636.9284,77.180374146,0.4174250662
1637.0808,77.266242981,0.4186906219
1637.2332,77.39377594,0.4194106758
1637.3856,77.543800354,0.4187932611
1637.538,77.700645447,0.4210603535
1637.6904,77.849151611,0.4193965793
1637.8428,77.97315979,0.4139707685
1637.9952,78.058731079,0.411370188
1638.1476,78.091011047,0.415109545
1638.3,78.051811218,0.4265655279
1638.4524,77.928970337,0.4456741512
1638.6048,77.728233337,0.4615344107
1638.7572,77.47240448,0.4671270847
1638.9096,77.188407898,0.4672025144
1639.062,76.897903442,0.4661301076
1639.2144,76.620323181,0.4636047781
1639.3668,76.377578735,0.4599533379
1639.5192,76.193054199,0.4573119581
1639.6716,76.092689514,0.4553098977
1639.824,76.103607178,0.4530604482
1639.9764,76.239196777,0.452639997
1640.1288,76.487915039,0.4543171227
1640.2812,76.822547913,0.4549334347
1640.4336,77.218215942,0.4555202425
1640.586,77.659866333,0.4547454715
1640.7384,78.13507843,0.4560372829
1640.8908,78.627128601,0.4545296133
1641.0432,79.112594604,0.4485814869
1641.1956,79.557853699,0.4417335987
1641.348,79.926261902,0.4342208803
1641.5004,80.196861267,0.4301633537
1641.6528,80.372932434,0.4282453954
1641.8052,80.46988678,0.4296387136
1641.9576,80.495315552,0.4325719476
1642.11,80.446899414,0.4369725585
1642.2624,80.326873779,0.442563802
1642.4148,80.145248413,0.4462096095
1642.5672,79.91784668,0.4445461631
1642.7196,79.66985321,0.4390390515
1642.872,79.430130005,0.4379781485
1643.0244,79.221473694,0.4390783906
1643.1768,79.054260254,0.4390172064
1643.3292,78.930633545,0.4383265078
1643.4816,78.862068176,0.4351277351
1643.634,78.864997864,0.4302005172
1643.7864,78.941955566,0.4281316698
1643.9388,79.083480835,0.4288831055
1644.0912,79.276519775,0.4307451248
1644.2436,79.505500793,0.4317085445
1644.396,79.754959106,0.4327862561
1644.5484,80.007766724,0.4294130206
1644.7008,80.248283386,0.4222507775
1644.8532,80.466690063,0.4153411984
1645.0056,80.648948669,0.4124225974
1645.158,80.779556274,0.4125460982
1645.3104,80.853439331,0.4082873762
1645.4628,80.873832703,0.4080492556
1645.6152,80.848213196,0.4091230631
1645.7676,80.784591675,0.408075273
1645.92,80.686668396,0.409222424
1646.0724,80.559783936,0.4101496637
1646.2248,80.413764954,0.4096506536
1646.3772,80.255142212,0.4097795784
1646.5296,80.089859009,0.4098595679
1646.682,79.928474426,0.4097110927
1646.8344,79.784164429,0.4101162255
1646.9868,79.666992188,0.4135314226
1647.1392,79.578460693,0.4168266058
1647.2916,79.518417358,0.4191746712
1647.444,79.494903564,0.4222373664
1647.5964,79.515647888,0.4251543581
1647.7488,79.580474854,0.4307506084
1647.9012,79.688270569,0.4295020401
1648.0536,79.835243225,0.4243986309
1648.206,80.007499695,0.4200362265
1648.3584,80.186225891,0.4193761349
1648.5108,80.359039307,0.4212595224
1648.6632,80.524276733,0.4227998257
1648.8156,80.68346405,0.4255138934
1648.968,80.829963684,0.4284514487
1649.1204,80.953315735,0.4266467094
1649.2728,81.04725647,0.4206775725
1649.4252,81.107368469,0.4268330634
1649.5776,81.13709259,0.4365265667
1649.73,81.153862,0.4421174526
1649.8824,81.176231384,0.4411138892
1650.0348,81.213348389,0.4405277073
1650.1872,81.268432617,0.4366612434
1650.3396,81.340843201,0.43653512
1650.492,81.428665161,0.4420018792
1650.6444,81.52947998,0.4481662512
1650.7968,81.640640259,0.4467536509
1650.9492,81.765785217,0.4389551282
1651.1016,81.90725708,0.4317928255
1651.254,82.052772522,0.4309477806
1651.4064,82.183837891,0.432261765
1651.5588,82.285202026,0.4305928648
1651.7112,82.342170715,0.4334750772
1651.8636,82.343437195,0.4456978142
1652.016,82.287666321,0.4582912624
1652.1684,82.186790466,0.462108463
1652.3208,82.055496216,0.4609512687
1652.4732,81.89415741,0.4568988681
1652.6256,81.696266174,0.4533973634
1652.778,81.464958191,0.448966831
1652.9304,81.213264465,0.449628979
1653.0828,80.959877014,0.4556248188
1653.2352,80.725410461,0.4645044506
1653.3876,80.528144836,0.4725316763
1653.54,80.379310608,0.4789198339
1653.6924,80.276649475,0.4786897004
1653.8448,80.212547302,0.4774832726
1653.9972,80.184684753,0.4784470499
1654.1496,80.192474365,0.4753412306
1654.302,80.236717224,0.4684970677
1654.4544,80.317619324,0.4621661603
1654.6068,80.428123474,0.4588627815
1654.7592,80.556427002,0.4605300725
1654.9116,80.69002533,0.4632973671
1655.064,80.817123413,0.463894248
1655.2164,80.929924011,0.4611393213
1655.3688,81.026573181,0.4581618011
1655.5212,81.115081787,0.4589259624
1655.6736,81.209083557,0.4627170563
1655.826,81.311630249,0.4667889774
1655.9784,81.416404724,0.4701445699
1656.1308,81.520614624,0.4755294621
1656.2832,81.625900269,0.4738444984
1656.4356,81.734428406,0.4650145173
1656.588,81.848594666,0.4601550102
1656.7404,81.972625732,0.4601264596
1656.8928,82.107414246,0.461725235
1657.0452,82.241600037,0.4609731436
1657.1976,82.356674194,0.4577565491
1657.35,82.444282532,0.4538438618
1657.5024,82.506622314,0.45307374
1657.6548,82.544532776,0.4567151964
1657.8072,82.557609558,0.4631717205
1657.9596,82.548141479,0.4654469192
1658.112,82.518936157,0.4670730531
1658.2644,82.468986511,0.4683925509
1658.4168,82.395606995,0.4722227156
1658.5692,82.30254364,0.4798183143
1658.7216,82.200431824,0.4894701242
1658.874,82.093421936,0.4911752045
1659.0264,81.975692749,0.4884123504
1659.1788,81.841026306,0.4838062227
1659.3312,81.684959412,0.4778815806
1659.4836,81.503509521,0.4769393206
1659.636,81.292327881,0.477959007
1659.7884,81.049041748,0.472379148
1659.9408,80.777030945,0.4661719501
1660.0932,80.483352661,0.4620723724
1660.2456,80.17326355,0.4573326111
1660.398,79.854530334,0.4554669261
1660.5504,79.542686462,0.45857656
1660.7028,79.2552948,0.4648137987
1660.8552,79.005828857,0.4695217907
1661.0076,78.805595398,0.4730192125
1661.16,78.667892456,0.4719098508
1661.3124,78.607017517,0.4705569148
1661.4648,78.630409241,0.4713806212
1661.6172,78.730255127,0.472856015
1661.7696,78.891288757,0.4710912704
1661.922,79.101608276,0.4675095379
1662.0744,79.348747253,0.4666187763
1662.2268,79.618270874,0.4652741253
1662.3792,79.899131775,0.4626204073
1662.5316,80.181037903,0.455927968
1662.684,80.449905396,0.4421770871
1662.8364,80.687614441,0.428794831
1662.9888,80.879714966,0.422100693
1663.1412,81.027496338,0.4206586778
1663.2936,81.142074585,0.4234304428
1663.446,81.231315613,0.4256396294
1663.5984,81.301696777,0.4246138036
1663.7508,81.362182617,0.4222668111
1663.9032,81.417015076,0.4220545292
1664.0556,81.46370697,0.422444433
1664.208,81.501960754,0.4212717712
1664.3604,81.538986206,0.4182562232
1664.5128,81.582946777,0.4169768989
1664.6652,81.634040833,0.4188830256
1664.8176,81.686843872,0.4179199338
1664.97,81.733772278,0.4116816819
1665.1224,81.764549255,0.4084698856
1665.2748,81.767868042,0.4097584784
1665.4272,81.740386963,0.4135257602
1665.5796,81.689659119,0.4155635536
1665.732,81.623466492,0.4174581468
1665.8844,81.544364929,0.4202162921
1666.0368,81.454078674,0.4237048328
1666.1892,81.356758118,0.425331831
1666.3416,81.256820679,0.4242236316
1666.494,81.157798767,0.4193543792
1666.6464,81.062408447,0.4126700461
1666.7988,80.970443726,0.4081596732
1666.9512,80.877090454,0.4070583284
1667.1036,80.774642944,0.4086065292
1667.256,80.656059265,0.4104070961
1667.4084,80.514183044,0.4112662673
1667.5608,80.340774536,0.4102832973
1667.7132,80.129241943,0.4075236619
1667.8656,79.879264832,0.4062484801
1668.018,79.599487305,0.4076634943
1668.1704,79.304122925,0.4128366113
1668.3228,79.009490967,0.4180024266
1668.4752,78.729476929,0.4165200591
1668.6276,78.471931458,0.4128994644
1668.78,78.241340637,0.4143222868
1668.9324,78.041793823,0.4170087576
1669.0848,77.875022888,0.4140000343
1669.2372,77.737113953,0.4168558121
1669.3896,77.617134094,0.4223387241
1669.542,77.500152588,0.4240296185
1669.6944,77.374229431,0.4234563112
1669.8468,77.23235321,0.4203644693
1669.9992,77.072998047,0.4161557257
1670.1516,76.901611328,0.4116732478
1670.304,76.726455688,0.4075441062
1670.4564,76.557273865,0.4043137133
1670.6088,76.410140991,0.4034547508
1670.7612,76.308959961,0.4037665427
1670.9136,76.278167725,0.4043693542
1671.066,76.3309021,0.4042439163
1671.2184,76.464241028,0.4024955332
1671.3708,76.66583252,0.4005114436
1671.5232,76.919197083,0.4037915766
1671.6756,77.204322815,0.4113172889
1671.828,77.502304077,0.4174398482
1671.9804,77.797546387,0.4210377634
1672.1328,78.071510315,0.4201001227
1672.2852,78.298492432,0.4155933261
1672.4376,78.453979492,0.4102902412
1672.59,78.529586792,0.40659374
1672.7424,78.536643982,0.4078662694
1672.8948,78.4948349,0.4151362181
1673.0472,78.422424316,0.4241826534
1673.1996,78.336219788,0.4307555556
1673.352,78.251342773,0.4338845313
1673.5044,78.178535461,0.436289221
1673.6568,78.126930237,0.4378425777
1673.8092,78.11100769,0.4388870895
1673.9616,78.150337219,0.4371356964
1674.114,78.257675171,0.4296827614
1674.2664,78.42943573,0.4213571548
1674.4188,78.652481079,0.4156892896
1674.5712,78.917442322,0.4122219384
1674.7236,79.219772339,0.4134779274
1674.876,79.554023743,0.4177654386
1675.0284,79.912986755,0.4190895259
1675.1808,80.288131714,0.416264832
1675.3332,80.664581299,0.4127570689
1675.4856,81.017242432,0.4127249718
1675.638,81.319351196,0.4161441922
1675.7904,81.556587219,0.4197501838
1675.9428,81.729240417,0.4226284623
1676.0952,81.843070984,0.4251082242
1676.2476,81.903259277,0.4278729558
1676.4,81.914016724,0.4310507476
1676.5524,81.880661011,0.4344415665
1676.7048,81.812858582,0.4360219836
1676.8572,81.728561401,0.4362203777
1677.0096,81.655715942,0.4373424053
1677.162,81.625282288,0.4415002465
1677.3144,81.658782959,0.445660919
1677.4668,81.760597229,0.4425571561
1677.6192,81.919242859,0.4389109015
1677.7716,82.116699219,0.4391832352
1677.924,82.337982178,0.4381562769
1678.0764,82.573066711,0.4362149239
1678.2288,82.812919617,0.431304574
1678.3812,83.04536438,0.4224139154
1678.5336,83.252616882,0.4157244265
1678.686,83.413520813,0.4153139889
1678.8384,83.512710571,0.4182796478
1678.9908,83.550018311,0.4215296805
1679.1432,83.540161133,0.4251097739
1679.2956,83.504402161,0.4284160435
1679.448,83.464103699,0.4326311052
1679.6004,83.435539246,0.4407152832
1679.7528,83.424789429,0.4492543936
1679.9052,83.430038452,0.4511241317
1680.0576,83.451080322,0.4477768242
1680.21,83.494636536,0.4434455633
1680.3624,83.566635132,0.437879622
1680.5148,83.661880493,0.4316954315
1680.6672,83.766525269,0.4273110032
1680.8196,83.864685059,0.4248909354
1680.972,83.938804626,0.423442781
1681.1244,83.975982666,0.4230661988
1681.2768,83.97808075,0.4233668149
1681.4292,83.957862854,0.4232738614
1681.5816,83.924362183,0.4226635396
1681.734,83.875686646,0.4207371175
1681.8864,83.808319092,0.4192606211
1682.0388,83.728408813,0.4199441075
1682.1912,83.647651672,0.4193227589
1682.3436,83.575286865,0.4152705073
1682.496,83.517364502,0.4107874334
1682.6484,83.472923279,0.4086988568
1682.8008,83.432121277,0.408660382
1682.9532,83.384963989,0.4100001752
1683.1056,83.330947876,0.4142337143
1683.258,83.280326843,0.4207765162
1683.4104,83.243087769,0.42645818
1683.5628,83.217391968,0.4307393134
1683.7152,83.194633484,0.4343473911
1683.8676,83.170753479,0.4362274408
1684.02,83.149986267,0.4356809258
1684.1724,83.144889832,0.433460921
1684.3248,83.170059204,0.4313993752
1684.4772,83.231872559,0.4317499697
1684.6296,83.32485199,0.4355762005
1684.782,83.434066772,0.4393821359
1684.9344,83.545204163,0.4366365969
1685.0868,83.65662384,0.4276365638
1685.2392,83.776496887,0.4206809998
1685.3916,83.911071777,0.4200697839
1685.544,84.059120178,0.4217502773
1685.6964,84.210296631,0.4201048911
1685.8488,84.346855164,0.4147832096
1686.0012,84.450302124,0.4106912911
1686.1536,84.508605957,0.4097964466
1686.306,84.520652771,0.4096399844
1686.4584,84.490715027,0.4108973145
1686.6108,84.415931702,0.4146015644
1686.7632,84.286560059,0.4185016453
1686.9156,84.096458435,0.4224404693
1687.068,83.846168518,0.4271933138
1687.2204,83.543075562,0.4313520789
1687.3728,83.205909729,0.4317547083
1687.5252,82.865585327,0.4271070957
1687.6776,82.55721283,0.4217979312
1687.83,82.308143616,0.4202434421
1687.9824,82.135032654,0.4206926823
1688.1348,82.051933289,0.420442611
1688.2872,82.071327209,0.4194338322
1688.4396,82.19669342,0.4189336002
1688.592,82.423095703,0.4202445745
1688.7444,82.742736816,0.4247203171
1688.8968,83.142951965,0.4311156273
1689.0492,83.599716187,0.435028106
1689.2016,84.077919006,0.4367259443
1689.354,84.541595459,0.4398420751
1689.5064,84.963523865,0.4433578253
1689.6588,85.323562622,0.4446355999
1689.8112,85.604515076,0.4427597821
1689.9636,85.79410553,0.4377452135
1690.116,85.886734009,0.4339541793
1690.2684,85.880325317,0.4345670938
1690.4208,85.774375916,0.435752362
1690.5732,85.574157715,0.4323260188
1690.7256,85.29397583,0.4253264368
1690.878,84.95198822,0.4213568866
1691.0304,84.562179565,0.4251509905
1691.1828,84.134529114,0.435470283
1691.3352,83.681541443,0.4470462203
1691.4876,83.220413208,-999.25
1691.64,82.766914368,-999.25
1691.7924,82.330688477,-999.25
1691.9448,81.919715881,-999.25
1692.0972,81.544067383,-999.25
1692.2496,81.214431763,-999.25
1692.402,80.94203186,-999.25
1692.5544,80.738601685,-999.25
1692.7068,80.616355896,-999.25
1692.8592,80.587295532,-999.25
1693.0116,80.649429321,-999.25
1693.164,80.77973938,-999.25
1693.3164,80.965072632,-999.25
1693.4688,81.209892273,-999.25
1693.6212,81.51335907,-999.25
1693.7736,81.868164062,-999.25
1693.926,82.263458252,-999.25
1694.0784,82.693817139,-999.25
1694.2308,83.160484314,-999.25
1694.3832,83.600456238,-999.25
1694.5356,83.903297424,-999.25
1694.688,84.121406555,-999.25
1694.8404,84.360832214,-999.25
1694.9928,84.618408203,-999.25
1695.1452,84.891952515,-999.25
1695.2976,85.18522644,-999.25
1695.45,85.512016296,-999.25
1695.6024,-999.25,-999.25
1695.7548,-999.25,-999.25
1695.9072,-999.25,-999.25
1696.0596,-999.25,-999.25
1696.212,-999.25,-999.25
1696.3644,-999.25,-999.25
1696.5168,-999.25,-999.25
1696.6692,-999.25,-999.25
1696.8216,-999.25,-999.25
1696.974,-999.25,-999.25
1697.1264,-999.25,-999.25
1697.2788,-999.25,-999.25
1697.4312,-999.25,-999.25
1697.5836,-999.25,-999.25
1697.736,-999.25,-999.25
1697.8884,-999.25,0.420786798
1698.0408,-999.25,0.4228858948
1698.1932,-999.25,0.4227288961
1698.3456,-999.25,0.4198065102
1698.498,-999.25,0.4184369147
1698.6504,-999.25,0.4180915356
1698.8028,-999.25,0.4162397087
1698.9552,-999.25,0.4152391255
1699.1076,-999.25,0.4157160819
1699.26,-999.25,0.4152475297
1699.4124,-999.25,0.4170333147
1699.5648,-999.25,0.4239098728
1699.7172,-999.25,0.4314889908
1699.8696,-999.25,0.4351879954
1700.022,-999.25,0.4324515462
1700.1744,-999.25,0.4271902442
1700.3268,-999.25,0.4255444705
1700.4792,-999.25,0.4274358153
1700.6316,-999.25,0.4270012975
1700.784,-999.25,0.4199805856
1700.9364,-999.25,0.4129296839
1701.0888,-999.25,0.415767163
1701.2412,-999.25,0.426414609
1701.3936,-999.25,0.4353269041
1701.546,-999.25,0.4394327402
1701.6984,-999.25,0.4390125573
1701.8508,-999.25,0.4367373288
1702.0032,-999.25,0.4355708361
1702.1556,-999.25,0.4360161126
1702.308,-999.25,0.4380729198
1702.4604,75.460906982,0.4405183196
1702.6128,76.12802124,0.4427828491
1702.7652,76.683586121,0.4423230886
1702.9176,77.112846375,0.439920187
1703.07,77.436676025,0.4422899783
1703.2224,77.686920166,0.4482608438
1703.3748,77.892364502,0.4520104825
1703.5272,78.070487976,0.4529308081
1703.6796,78.290855408,0.4485713542
1703.832,78.700271606,0.4398115277
1703.9844,79.144058228,0.4328204095
1704.1368,79.469947815,0.4311563969
1704.2892,79.7006073,0.4334794879
1704.4416,79.874252319,0.4338662624
1704.594,80.019309998,0.4289952815
1704.7464,80.143035889,0.4232033789
1704.8988,80.233985901,0.4211218357
