DEPT,GR50m_Espaciam
5699.1504,-999.25
5699.3028,-999.25
5699.4552,-999.25
5699.6076,-999.25
5699.76,-999.25
5699.9124,-999.25
5700.0648,50.965156555
5700.2172,51.481632233
5700.3696,51.95615387
5700.522,52.255172729
5700.6744,52.51486969
5700.8268,52.765445709
5700.9792,52.918766022
5701.1316,53.066963196
5701.284,53.323234558
5701.4364,54.023475647
5701.5888,54.912406921
5701.7412,55.773349762
5701.8936,56.429447174
5702.046,56.93862915
5702.1984,57.406158447
5702.3508,57.704143524
5702.5032,57.659965515
5702.6556,57.057483673
5702.808,55.917713165
5702.9604,54.348693848
5703.1128,52.568714142
5703.2652,50.753360748
5703.4176,49.048065186
5703.57,47.462020874
5703.7224,45.951904297
5703.8748,44.567432404
5704.0272,43.497497559
5704.1796,42.849262238
5704.332,42.528499603
5704.4844,42.293331146
5704.6368,42.067508698
5704.7892,41.915882111
5704.9416,41.872394562
5705.094,41.899539948
5705.2464,41.860656738
5705.3988,41.708679199
5705.5512,41.499507904
5705.7036,41.381778717
5705.856,41.517871857
5706.0084,41.862625122
5706.1608,42.260772705
5706.3132,42.565700531
5706.4656,42.71629715
5706.618,42.689407349
5706.7704,42.628112793
5706.9228,42.767158508
5707.0752,43.019882202
5707.2276,43.103034973
5707.38,42.840717316
5707.5324,42.493350983
5707.6848,42.165836334
5707.8372,41.853981018
5707.9896,41.523426056
5708.142,41.292144775
5708.2944,41.060695648
5708.4468,40.716861725
5708.5992,40.459949493
5708.7516,40.588661194
5708.904,41.147003174
5709.0564,41.791584015
5709.2088,42.320598602
5709.3612,42.698581696
5709.5136,43.050796509
5709.666,43.388507843
5709.8184,43.734989166
5709.9708,43.943771362
5710.1232,43.909191132
5710.2756,43.595672607
5710.428,43.082447052
5710.5804,42.42824173
5710.7328,41.678798676
5710.8852,40.924938202
5711.0376,40.247383118
5711.19,39.715286255
5711.3424,39.330917358
5711.4948,39.187049866
5711.6472,39.223045349
5711.7996,39.301624298
5711.952,39.306987762
5712.1044,39.262359619
5712.2568,39.320934296
5712.4092,39.517051697
5712.5616,39.776752472
5712.714,39.979736328
5712.8664,40.00402832
5713.0188,39.809253693
5713.1712,39.436511993
5713.3236,39.017177582
5713.476,38.680606842
5713.6284,38.540691376
5713.7808,38.557712555
5713.9332,38.563358307
5714.0856,38.43000412
5714.238,38.211769104
5714.3904,38.099674225
5714.5428,38.156589508
5714.6952,38.271644592
5714.8476,38.254673004
5715,38.051017761
5715.1524,37.759449005
5715.3048,37.54202652
5715.4572,37.518119812
5715.6096,37.699008942
5715.762,38.033916473
5715.9144,38.387138367
5716.0668,38.706821442
5716.2192,39.063678741
5716.3716,39.558799744
5716.524,40.152107239
5716.6764,40.692634583
5716.8288,41.070682526
5716.9812,41.265319824
5717.1336,41.273715973
5717.286,41.084236145
5717.4384,40.805274963
5717.5908,40.581951141
5717.7432,40.53042984
5717.8956,40.678459167
5718.048,40.974647522
5718.2004,41.368003845
5718.3528,41.863246918
5718.5052,42.500797272
5718.6576,43.244159698
5718.81,43.994926453
5718.9624,44.707138062
5719.1148,45.400699615
5719.2672,46.060260773
5719.4196,46.628246307
5719.572,47.074928284
5719.7244,47.410572052
5719.8768,47.687168121
5720.0292,48.005592346
5720.1816,48.434391022
5720.334,48.956863403
5720.4864,49.521709442
5720.6388,50.124725342
5720.7912,50.747013092
5720.9436,51.319717407
5721.096,51.772033691
5721.2484,52.040115356
5721.4008,52.056865692
5721.5532,51.824001312
5721.7056,51.518196106
5721.858,51.325042725
5722.0104,51.296665192
5722.1628,51.337505341
5722.3152,51.366516113
5722.4676,51.371772766
5722.62,51.344459534
5722.7724,51.377666473
5722.9248,51.530044556
5723.0772,51.752227783
5723.2296,51.916603088
5723.382,51.954158783
5723.5344,51.908824921
5723.6868,51.800853729
5723.8392,51.635372162
5723.9916,51.452671051
5724.144,51.352088928
5724.2964,51.346179962
5724.4488,51.3751297
5724.6012,51.342010498
5724.7536,51.183418274
5724.906,50.956523895
5725.0584,50.718193054
5725.2108,50.45514679
5725.3632,50.128387451
5725.5156,49.785648346
5725.668,49.522895813
5725.8204,49.340072632
5725.9728,49.153839111
5726.1252,48.961021423
5726.2776,48.840389252
5726.43,48.8240242
5726.5824,48.87978363
5726.7348,48.87002182
5726.8872,48.581943512
5727.0396,47.939067841
5727.192,47.176013947
5727.3444,46.656635284
5727.4968,46.546512604
5727.6492,46.704990387
5727.8016,46.960216522
5727.954,47.229804993
5728.1064,47.457698822
5728.2588,47.689731598
5728.4112,48.075328827
5728.5636,48.743106842
5728.716,49.503055573
5728.8684,49.976547241
5729.0208,49.985355377
5729.1732,49.700721741
5729.3256,49.330924988
5729.478,48.932239532
5729.6304,48.52917099
5729.7828,48.232658386
5729.9352,48.259143829
5730.0876,48.648097992
5730.24,49.178638458
5730.3924,49.603164673
5730.5448,49.921794891
5730.6972,50.310569763
5730.8496,50.812976837
5731.002,51.328445435
5731.1544,51.831295013
5731.3068,52.370037079
5731.4592,52.819885254
5731.6116,52.97650528
5731.764,52.892021179
5731.9164,52.798843384
5732.0688,52.759941101
5732.2212,52.64068985
5732.3736,52.417934418
5732.526,52.239639282
5732.6784,52.101940155
5732.8308,51.836791992
5732.9832,51.39874649
5733.1356,50.943443298
5733.288,50.681278229
5733.4404,50.66632843
5733.5928,50.80859375
5733.7452,51.008556366
5733.8976,51.212001801
5734.05,51.319568634
5734.2024,51.265762329
5734.3548,51.148456573
5734.5072,51.182064056
5734.6596,51.404956818
5734.812,51.547260284
5734.9644,51.441680908
5735.1168,51.241401672
5735.2692,51.187236786
5735.4216,51.300453186
5735.574,51.462535858
5735.7264,51.616535187
5735.8788,51.730587006
5736.0312,51.658317566
5736.1836,51.316978455
5736.336,50.869861603
5736.4884,50.503475189
5736.6408,50.237804413
5736.7932,49.941036224
5736.9456,49.566162109
5737.098,49.192230225
5737.2504,48.835186005
5737.4028,48.446826935
5737.5552,48.033191681
5737.7076,47.694709778
5737.86,47.467041016
5738.0124,47.271907806
5738.1648,47.032615662
5738.3172,46.746829987
5738.4696,46.485847473
5738.622,46.245075226
5738.7744,46.072891235
5738.9268,46.066989899
5739.0792,46.322963715
5739.2316,46.782852173
5739.384,47.274173737
5739.5364,47.688282013
5739.6888,48.068035126
5739.8412,48.499298096
5739.9936,48.960948944
5740.146,49.450706482
5740.2984,49.922405243
5740.4508,50.297489166
5740.6032,50.463123322
5740.7556,50.350414276
5740.908,50.068107605
5741.0604,49.787818909
5741.2128,49.569728851
5741.3652,49.373485565
5741.5176,49.02835083
5741.67,48.503097534
5741.8224,47.861400604
5741.9748,47.179897308
5742.1272,46.535339355
5742.2796,46.082057953
5742.432,45.930183411
5742.5844,46.069393158
5742.7368,46.290599823
5742.8892,46.459007263
5743.0416,46.725440979
5743.194,47.102806091
5743.3464,47.614692688
5743.4988,48.142337799
5743.6512,48.606636047
5743.8036,48.924915314
5743.956,48.985301971
5744.1084,48.788166046
5744.2608,48.480903625
5744.4132,48.114490509
5744.5656,47.632709503
5744.718,47.061542511
5744.8704,46.406497955
5745.0228,45.87179184
5745.1752,45.514995575
5745.3276,45.378753662
5745.48,45.377494812
5745.6324,45.372364044
5745.7848,45.266376495
5745.9372,45.005172729
5746.0896,44.73204422
5746.242,44.651828766
5746.3944,44.824802399
5746.5468,45.085788727
5746.6992,45.284484863
5746.8516,45.271114349
5747.004,44.978912354
5747.1564,44.350399017
5747.3088,43.661647797
5747.4612,43.201007843
5747.6136,43.001766205
5747.766,42.862098694
5747.9184,42.742912292
5748.0708,42.730987549
5748.2232,42.85502243
5748.3756,42.952167511
5748.528,43.17924118
5748.6804,43.855991364
5748.8328,44.82951355
5748.9852,45.691104889
5749.1376,46.134822845
5749.29,46.368408203
5749.4424,46.511318207
5749.5948,46.59046936
5749.7472,46.596565247
5749.8996,46.71188736
5750.052,46.82427597
5750.2044,46.749080658
5750.3568,46.426170349
5750.5092,46.128742218
5750.6616,45.975673676
5750.814,45.743862152
5750.9664,45.182346344
5751.1188,44.318813324
5751.2712,43.367137909
5751.4236,42.453243256
5751.576,41.663803101
5751.7284,40.941188812
5751.8808,40.225185394
5752.0332,39.338378906
5752.1856,38.518489838
5752.338,37.962753296
5752.4904,37.838256836
5752.6428,37.974536896
5752.7952,38.071117401
5752.9476,37.79441452
5753.1,37.0809021
5753.2524,36.23846817
5753.4048,35.529342651
5753.5572,34.984207153
5753.7096,34.265602112
5753.862,33.324924469
5754.0144,32.188201904
5754.1668,31.032388687
5754.3192,29.937438965
5754.4716,29.156000137
5754.624,28.678798676
5754.7764,28.363527298
5754.9288,28.099582672
5755.0812,28.126678467
5755.2336,28.50752449
5755.386,29.082853317
5755.5384,29.80213356
5755.6908,30.53196907
5755.8432,31.325481415
5755.9956,32.107841492
5756.148,33.056468964
5756.3004,34.029209137
5756.4528,34.739463806
5756.6052,35.025913239
5756.7576,35.07900238
5756.91,35.15852356
5757.0624,35.175682068
5757.2148,35.144989014
5757.3672,35.004096985
5757.5196,34.846595764
5757.672,34.52917099
5757.8244,34.178569794
5757.9768,34.07749939
5758.1292,34.200199127
5758.2816,34.271560669
5758.434,34.188404083
5758.5864,34.387882233
5758.7388,35.266769409
5758.8912,36.565490723
5759.0436,37.633277893
5759.196,38.086433411
5759.3484,38.174606323
5759.5008,38.164463043
5759.6532,38.187709808
5759.8056,38.404953003
5759.958,38.827732086
5760.1104,39.08115387
5760.2628,38.667217255
5760.4152,38.006603241
5760.5676,37.797569275
5760.72,38.348091125
5760.8724,38.895122528
5761.0248,39.048992157
5761.1772,38.874755859
5761.3296,38.740711212
5761.482,38.467224121
5761.6344,37.981330872
5761.7868,37.212932587
5761.9392,36.359661102
5762.0916,35.420764923
5762.244,34.531147003
5762.3964,33.979698181
5762.5488,33.807010651
5762.7012,33.866001129
5762.8536,33.769752502
5763.006,33.59960556
5763.1584,33.394519806
5763.3108,33.378318787
5763.4632,33.197303772
5763.6156,32.923587799
5763.768,32.666851044
5763.9204,32.77085495
5764.0728,33.084178925
5764.2252,33.524360657
5764.3776,33.922149658
5764.53,34.228401184
5764.6824,34.442558289
5764.8348,34.6199646
5764.9872,34.844112396
5765.1396,34.896938324
5765.292,34.645767212
5765.4444,34.080627441
5765.5968,33.49994278
5765.7492,32.908603668
5765.9016,32.468238831
5766.054,32.014827728
5766.2064,31.608737946
5766.3588,31.12146759
5766.5112,30.689540863
5766.6636,30.495914459
5766.816,30.683574677
5766.9684,31.195537567
5767.1208,31.679695129
5767.2732,31.938566208
5767.4256,31.934177399
5767.578,32.068595886
5767.7304,32.469261169
5767.8828,33.054409027
5768.0352,33.655838013
5768.1876,34.055236816
5768.34,34.128955841
5768.4924,33.652729034
5768.6448,32.843143463
5768.7972,31.994991302
5768.9496,31.113540649
5769.102,29.986537933
5769.2544,28.376924515
5769.4068,26.631309509
5769.5592,24.943744659
5769.7116,23.567974091
5769.864,22.568412781
5770.0164,22.043992996
5770.1688,22.0281353
5770.3212,22.403745651
5770.4736,23.239625931
5770.626,24.330038071
5770.7784,25.558822632
5770.9308,26.554285049
5771.0832,27.197288513
5771.2356,27.593660355
5771.388,27.936092377
5771.5404,28.30399704
5771.6928,28.518745422
5771.8452,28.422645569
5771.9976,27.899356842
5772.15,27.173835754
5772.3024,26.359081268
5772.4548,25.685943604
5772.6072,25.276344299
5772.7596,25.073978424
5772.912,24.83836174
5773.0644,24.381425858
5773.2168,23.938735962
5773.3692,23.932462692
5773.5216,24.607931137
5773.674,25.777332306
5773.8264,27.319496155
5773.9788,29.013101578
5774.1312,30.675331116
5774.2836,32.151000977
5774.436,33.437477112
5774.5884,34.721389771
5774.7408,35.865032196
5774.8932,36.66147995
5775.0456,36.88433075
5775.198,36.731998444
5775.3504,36.364952087
5775.5028,36.032920837
5775.6552,35.784397125
5775.8076,35.657733917
5775.96,35.671291351
5776.1124,35.67124939
5776.2648,35.574237823
5776.4172,35.430122375
5776.5696,35.326892853
5776.722,35.269065857
5776.8744,35.092670441
5777.0268,34.756092072
5777.1792,34.424484253
5777.3316,34.163139343
5777.484,33.868686676
5777.6364,33.508926392
5777.7888,33.167125702
5777.9412,32.894798279
5778.0936,32.649467468
5778.246,32.405128479
5778.3984,32.274330139
5778.5508,32.268405914
5778.7032,32.261196136
5778.8556,32.27066803
5779.008,32.356113434
5779.1604,32.536834717
5779.3128,32.72990799
5779.4652,32.898025513
5779.6176,33.122406006
5779.77,33.419204712
5779.9224,33.70747757
5780.0748,33.998790741
5780.2272,34.409126282
5780.3796,34.906482697
5780.532,35.422348022
5780.6844,35.808685303
5780.8368,36.035713196
5780.9892,36.010345459
5781.1416,35.773670197
5781.294,35.514011383
5781.4464,35.521514893
5781.5988,35.715782166
5781.7512,35.836929321
5781.9036,35.661907196
5782.056,35.267971039
5782.2084,34.871932983
5782.3608,34.635196686
5782.5132,34.631381989
5782.6656,34.839115143
5782.818,35.184947968
5782.9704,35.562347412
5783.1228,35.900688171
5783.2752,36.122161865
5783.4276,36.303813934
5783.58,36.461788177
5783.7324,36.609775543
5783.8848,36.76386261
5784.0372,36.892448425
5784.1896,37.010543823
5784.342,36.921527863
5784.4944,36.476348877
5784.6468,35.727165222
5784.7992,34.963233948
5784.9516,34.356525421
5785.104,33.889755249
5785.2564,33.52223587
5785.4088,33.112625122
5785.5612,32.447406769
5785.7136,31.387392044
5785.866,30.233522415
5786.0184,29.355649948
5786.1708,28.885648727
5786.3232,28.693031311
5786.4756,28.701799393
5786.628,28.901027679
5786.7804,29.284589767
5786.9328,29.842287064
5787.0852,30.698308945
5787.2376,31.811666489
5787.39,32.967937469
5787.5424,33.97959137
5787.6948,34.798095703
5787.8472,35.36894989
5787.9996,35.593784332
5788.152,35.549480438
5788.3044,35.350494385
5788.4568,35.090103149
5788.6092,34.794326782
5788.7616,34.532611847
5788.914,34.324703217
5789.0664,34.083766937
5789.2188,33.775829315
5789.3712,33.477203369
5789.5236,33.364124298
5789.676,33.500293732
5789.8284,33.826984406
5789.9808,34.227096558
5790.1332,34.636917114
5790.2856,35.033679962
5790.438,35.416481018
5790.5904,35.807151794
5790.7428,36.262050629
5790.8952,36.846710205
5791.0476,37.427318573
5791.2,37.732280731
5791.3524,37.650802612
5791.5048,37.364444733
5791.6572,36.993690491
5791.8096,36.492721558
5791.962,35.847091675
5792.1144,35.270317078
5792.2668,34.90499115
5792.4192,34.646476746
5792.5716,34.373794556
5792.724,34.080608368
5792.8764,33.764896393
5793.0288,33.425933838
5793.1812,33.205734253
5793.3336,33.269809723
5793.486,33.541893005
5793.6384,33.701797485
5793.7908,33.593631744
5793.9432,33.369915009
5794.0956,33.229614258
5794.248,33.251293182
5794.4004,33.420051575
5794.5528,33.605125427
5794.7052,33.69744873
5794.8576,33.698455811
5795.01,33.717407227
5795.1624,33.842178345
5795.3148,33.997051239
5795.4672,34.099834442
5795.6196,34.209796906
5795.772,34.398601532
5795.9244,34.631729126
5796.0768,34.852531433
5796.2292,35.005409241
5796.3816,35.082920074
5796.534,35.054615021
5796.6864,34.906772614
5796.8388,34.725299835
5796.9912,34.515590668
5797.1436,34.169193268
5797.296,33.676494598
5797.4484,33.216381073
5797.6008,32.965766907
5797.7532,32.919261932
5797.9056,32.993778229
5798.058,33.179050446
5798.2104,33.434112549
5798.3628,33.680397034
5798.5152,33.953178406
5798.6676,34.377994537
5798.82,34.941055298
5798.9724,35.470741272
5799.1248,35.866886139
5799.2772,36.187210083
5799.4296,36.465934753
5799.582,36.616592407
5799.7344,36.574237823
5799.8868,36.31280899
5800.0392,35.845146179
5800.1916,35.22322464
5800.344,34.541217804
5800.4964,33.912261963
5800.6488,33.3595047
5800.8012,32.882469177
5800.9536,32.494472504
5801.106,32.27173233
5801.2584,32.286705017
5801.4108,32.53200531
5801.5632,32.91544342
5801.7156,33.336444855
5801.868,33.749404907
5802.0204,34.070415497
5802.1728,34.220363617
5802.3252,34.159843445
5802.4776,33.961956024
5802.63,33.729984283
5802.7824,33.497180939
5802.9348,33.286819458
5803.0872,33.172702789
5803.2396,33.232368469
5803.392,33.480182648
5803.5444,33.894298553
5803.6968,34.427696228
5803.8492,34.995059967
5804.0016,35.481838226
5804.154,35.891796112
5804.3064,36.305480957
5804.4588,36.740261078
5804.6112,37.110366821
5804.7636,37.316120148
5804.916,37.3387146
5805.0684,37.212211609
5805.2208,36.999282837
5805.3732,36.832698822
5805.5256,36.801624298
5805.678,36.837287903
5805.8304,36.89012146
5805.9828,37.054714203
5806.1352,37.411262512
5806.2876,37.867069244
5806.44,38.28666687
5806.5924,38.630039215
5806.7448,38.944606781
5806.8972,39.218227386
5807.0496,39.412578583
5807.202,39.464572906
5807.3544,39.271335602
5807.5068,38.793075562
5807.6592,38.117652893
5807.8116,37.425819397
5807.964,36.846561432
5808.1164,36.421779633
5808.2688,36.105518341
5808.4212,35.818847656
5808.5736,35.520389557
5808.726,35.268726349
5808.8784,35.187232971
5809.0308,35.262607574
5809.1832,35.374591827
5809.3356,35.393844604
5809.488,35.258365631
5809.6404,34.947063446
5809.7928,34.429523468
5809.9452,33.73003006
5810.0976,32.908466339
5810.25,32.026027679
5810.4024,31.212463379
5810.5548,30.682613373
5810.7072,30.533432007
5810.8596,30.661113739
5811.012,30.870380402
5811.1644,31.152551651
5811.3168,31.599205017
5811.4692,32.182849884
5811.6216,32.824935913
5811.774,33.474693298
5811.9264,34.079364777
5812.0788,34.554309845
5812.2312,34.762561798
5812.3836,34.622062683
5812.536,34.251121521
5812.6884,33.802223206
5812.8408,33.421901703
5812.9932,33.236675262
5813.1456,33.34879303
5813.298,33.73279953
5813.4504,34.10332489
5813.6028,34.152339935
5813.7552,33.940135956
5813.9076,33.77167511
5814.06,33.815570831
5814.2124,33.997173309
5814.3648,34.181015015
5814.5172,34.31690979
5814.6696,34.360378265
5814.822,34.375026703
5814.9744,34.497882843
5815.1268,34.770336151
5815.2792,35.074802399
5815.4316,35.313980103
5815.584,35.531349182
5815.7364,35.737060547
5815.8888,35.892684937
5816.0412,36.057796478
5816.1936,36.346549988
5816.346,36.69908905
5816.4984,36.944839478
5816.6508,37.02571106
5816.8032,37.048057556
5816.9556,37.091659546
5817.108,37.1144104
5817.2604,37.132049561
5817.4128,37.205673218
5817.5652,37.226238251
5817.7176,37.01335144
5817.87,36.539340973
5818.0224,36.049301147
5818.1748,35.857658386
5818.3272,36.004314423
5818.4796,36.329242706
5818.632,36.646072388
5818.7844,36.899551392
5818.9368,37.117965698
5819.0892,37.321529388
5819.2416,37.471492767
5819.394,37.548839569
5819.5464,37.567905426
5819.6988,37.474384308
5819.8512,37.241214752
5820.0036,36.88470459
5820.156,36.532142639
5820.3084,36.325107574
5820.4608,36.170345306
5820.6132,35.990386963
5820.7656,35.836875916
5820.918,35.934501648
5821.0704,36.349185944
5821.2228,36.924617767
5821.3752,37.460849762
5821.5276,37.819015503
5821.68,37.890163422
5821.8324,37.653766632
5821.9848,37.428703308
5822.1372,37.443981171
5822.2896,37.664138794
5822.442,37.698070526
5822.5944,37.414123535
5822.7468,36.981628418
5822.8992,36.581542969
5823.0516,36.423843384
5823.204,36.533470154
5823.3564,36.880382538
5823.5088,37.134933472
5823.6612,37.126834869
5823.8136,36.907238007
5823.966,36.770706177
5824.1184,36.92489624
5824.2708,37.267147064
5824.4232,37.576522827
5824.5756,37.630596161
5824.728,37.565910339
5824.8804,37.5219841
5825.0328,37.621829987
5825.1852,37.813098907
5825.3376,38.043937683
5825.49,38.31362915
5825.6424,38.470317841
5825.7948,38.489295959
5825.9472,38.392089844
5826.0996,38.459949493
5826.252,38.678691864
5826.4044,38.915546417
5826.5568,38.904060364
5826.7092,38.727420807
5826.8616,38.573554993
5827.014,38.564888
5827.1664,38.684459686
5827.3188,38.787792206
5827.4712,38.927532196
5827.6236,39.031532288
5827.776,39.096546173
5827.9284,39.077419281
5828.0808,39.151535034
5828.2332,39.439929962
5828.3856,39.90404129
5828.538,40.257919312
5828.6904,40.230987549
5828.8428,39.843677521
5828.9952,39.287612915
5829.1476,38.735389709
5829.3,38.309272766
5829.4524,38.02765274
5829.6048,37.872531891
5829.7572,37.716159821
5829.9096,37.373458862
5830.062,36.861995697
5830.2144,36.361461639
5830.3668,36.038986206
5830.5192,35.992111206
5830.6716,36.115478516
5830.824,36.320678711
5830.9764,36.449626923
5831.1288,36.398487091
5831.2812,36.165740967
5831.4336,36.051212311
5831.586,36.298229218
5831.7384,36.831230164
5831.8908,37.365463257
5832.0432,37.655994415
5832.1956,37.791687012
5832.348,37.725009918
5832.5004,37.503879547
5832.6528,37.419418335
5832.8052,37.625762939
5832.9576,37.997573853
5833.11,38.110027313
5833.2624,37.992694855
5833.4148,37.908088684
5833.5672,38.035018921
5833.7196,38.222263336
5833.872,38.384471893
5834.0244,38.53603363
5834.1768,38.612632751
5834.3292,38.544124603
5834.4816,38.244960785
5834.634,37.848220825
5834.7864,37.670604706
5834.9388,37.664047241
5835.0912,37.627918243
5835.2436,37.302459717
5835.396,36.979045868
5835.5484,37.04240799
5835.7008,37.404266357
5835.8532,37.825504303
5836.0056,38.211734772
5836.158,38.712665558
5836.3104,39.028972626
5836.4628,39.170837402
5836.6152,39.329479218
5836.7676,39.787326813
5836.92,40.350364685
5837.0724,40.535617828
5837.2248,40.55059433
5837.3772,40.539833069
5837.5296,40.659660339
5837.682,40.673595428
5837.8344,40.598068237
5837.9868,40.354637146
5838.1392,39.965278625
5838.2916,39.507278442
5838.444,39.143554688
5838.5964,39.061164856
5838.7488,38.931411743
5838.9012,38.76002121
5839.0536,38.4204216
5839.206,38.17440033
5839.3584,38.032798767
5839.5108,38.114009857
5839.6632,38.315448761
5839.8156,38.509132385
5839.968,38.495498657
5840.1204,38.338989258
5840.2728,38.182693481
5840.4252,38.080024719
5840.5776,38.073310852
5840.73,38.101711273
5840.8824,38.136283875
5841.0348,38.20665741
5841.1872,38.195083618
5841.3396,38.115848541
5841.492,37.95192337
5841.6444,37.760311127
5841.7968,37.694236755
5841.9492,37.629940033
5842.1016,37.584720612
5842.254,37.208328247
5842.4064,36.57365799
5842.5588,35.685390472
5842.7112,35.009662628
5842.8636,34.53452301
5843.016,34.234462738
5843.1684,33.849876404
5843.3208,33.29927063
5843.4732,32.78666687
5843.6256,32.334163666
5843.778,32.302463531
5843.9304,32.649227142
5844.0828,33.298069
5844.2352,33.704910278
5844.3876,33.974693298
5844.54,34.255184174
5844.6924,34.723888397
5844.8448,35.096740723
5844.9972,35.200363159
5845.1496,35.102928162
5845.302,34.769924164
5845.4544,34.359668732
5845.6068,33.953056335
5845.7592,33.857131958
5845.9116,33.988735199
5846.064,34.198093414
5846.2164,34.320045471
5846.3688,34.473358154
5846.5212,34.804004669
5846.6736,35.233703613
5846.826,35.777915955
5846.9784,36.411506653
5847.1308,37.101085663
5847.2832,37.788719177
5847.4356,38.280834198
5847.588,38.526386261
5847.7404,38.496845245
5847.8928,38.286689758
5848.0452,37.959545135
5848.1976,37.561290741
5848.35,37.130496979
5848.5024,36.736644745
5848.6548,36.46156311
5848.8072,36.151607513
5848.9596,35.762619019
5849.112,35.370788574
5849.2644,35.241104126
5849.4168,35.381694794
5849.5692,35.530170441
5849.7216,35.460487366
5849.874,35.24124527
5850.0264,34.788551331
5850.1788,34.146186829
5850.3312,33.357658386
5850.4836,32.635959625
5850.636,32.103881836
5850.7884,31.69367218
5850.9408,31.394968033
5851.0932,31.184062958
5851.2456,31.174749374
5851.398,31.202457428
5851.5504,31.185642242
5851.7028,30.95557785
5851.8552,30.739942551
5852.0076,30.700166702
5852.16,30.724628448
5852.3124,30.669343948
5852.4648,30.540363312
5852.6172,30.527212143
5852.7696,30.61013031
5852.922,30.767154694
5853.0744,31.013048172
5853.2268,31.33631134
5853.3792,31.569984436
5853.5316,31.66865921
5853.684,31.764896393
5853.8364,31.970106125
5853.9888,32.338172913
5854.1412,32.825405121
5854.2936,33.401290894
5854.446,33.929958344
5854.5984,34.299758911
5854.7508,34.518848419
5854.9032,34.574100494
5855.0556,34.52696228
5855.208,34.425064087
5855.3604,34.325393677
5855.5128,34.101295471
5855.6652,33.654163361
5855.8176,33.06293869
5855.97,32.580543518
5856.1224,32.33133316
5856.2748,32.374862671
5856.4272,32.69095993
5856.5796,33.048252106
5856.732,33.197036743
5856.8844,32.96088028
5857.0368,32.545333862
5857.1892,32.22612381
5857.3416,32.050552368
5857.494,31.852861404
5857.6464,31.496076584
5857.7988,31.076438904
5857.9512,30.653964996
5858.1036,30.32056427
5858.256,30.074802399
5858.4084,30.053426743
5858.5608,30.154296875
5858.7132,30.249223709
5858.8656,30.222774506
5859.018,30.164268494
5859.1704,30.198663712
5859.3228,30.235357285
5859.4752,30.127511978
5859.6276,29.862386703
5859.78,29.619485855
5859.9324,29.439678192
5860.0848,29.254489899
5860.2372,28.967723846
5860.3896,28.69024086
5860.542,28.503986359
5860.6944,28.48666954
5860.8468,28.619510651
5860.9992,28.905698776
5861.1516,29.257867813
5861.304,29.529153824
5861.4564,29.745014191
5861.6088,30.014390945
5861.7612,30.424365997
5861.9136,30.832433701
5862.066,31.090156555
5862.2184,31.128503799
5862.3708,30.927047729
5862.5232,30.62348175
5862.6756,30.336179733
5862.828,30.277219772
5862.9804,30.406549454
5863.1328,30.60867691
5863.2852,30.707426071
5863.4376,30.64367485
5863.59,30.548553467
5863.7424,30.510091782
5863.8948,30.579771042
5864.0472,30.64040184
5864.1996,30.655754089
5864.352,30.656158447
5864.5044,30.587850571
5864.6568,30.396800995
5864.8092,30.113143921
5864.9616,29.927793503
5865.114,29.932199478
5865.2664,30.101888657
5865.4188,30.429515839
5865.5712,30.98515892
5865.7236,31.698558807
5865.876,32.266876221
5866.0284,32.462333679
5866.1808,32.31993103
5866.3332,32.112854004
5866.4856,32.027366638
5866.638,32.020248413
5866.7904,31.98620224
5866.9428,31.866189957
5867.0952,31.586977005
5867.2476,31.146720886
5867.4,30.621084213
5867.5524,30.224861145
5867.7048,30.091842651
5867.8572,30.126037598
5868.0096,30.150913239
5868.162,30.093130112
5868.3144,29.956418991
5868.4668,29.716056824
5868.6192,29.412876129
5868.7716,29.138427734
5868.924,29.004995346
5869.0764,29.012504578
5869.2288,29.096946716
5869.3812,29.276355743
5869.5336,29.57616806
5869.686,29.913219452
5869.8384,30.166568756
5869.9908,30.336021423
5870.1432,30.476013184
5870.2956,30.588006973
5870.448,30.599187851
5870.6004,30.607063293
5870.7528,30.675510406
5870.9052,30.679702759
5871.0576,30.492109299
5871.21,30.137935638
5871.3624,29.770805359
5871.5148,29.488010406
5871.6672,29.378034592
5871.8196,29.493455887
5871.972,29.806682587
5872.1244,30.171394348
5872.2768,30.461496353
5872.4292,30.725938797
5872.5816,31.057992935
5872.734,31.47451973
5872.8864,31.839828491
5873.0388,32.020137787
5873.1912,31.990026474
5873.3436,31.813375473
5873.496,31.584234238
5873.6484,31.332033157
5873.8008,31.134138107
5873.9532,31.02954483
5874.1056,30.989961624
5874.258,31.006706238
5874.4104,31.204648972
5874.5628,31.723743439
5874.7152,32.453788757
5874.8676,33.193340302
5875.02,33.839954376
5875.1724,34.382442474
5875.3248,34.740837097
5875.4772,34.870391846
5875.6296,34.860485077
5875.782,34.818904877
5875.9344,34.744827271
5876.0868,34.522529602
5876.2392,34.110439301
5876.3916,33.545322418
5876.544,32.93303299
5876.6964,32.484706879
5876.8488,32.401138306
5877.0012,32.674964905
5877.1536,33.02866745
5877.306,33.224178314
5877.4584,33.307353973
5877.6108,33.499591827
5877.7632,33.959415436
5877.9156,34.6680336
5878.068,35.4778862
5878.2204,36.150215149
5878.3728,36.50346756
5878.5252,36.545963287
5878.6776,36.474132538
5878.83,36.427036285
5878.9824,36.289333344
5879.1348,35.920372009
5879.2872,35.350917816
5879.4396,34.749492645
5879.592,34.221076965
